Date,Close,Open,High,Low,Volumn,Percent Change
7/4/2018,900.89,892.01,901.64,880.37,0.04M,1.00%
7/3/2018,891.97,930.12,931.12,891.97,0.07M,-4.10%
7/2/2018,930.12,945.94,945.94,917.8,0.05M,-1.84%
6/29/2018,947.55,947.03,951.74,939.7,0.04M,0.05%
6/28/2018,947.03,962.93,967.28,943.12,0.05M,-1.48%
6/27/2018,961.29,973.89,976.93,961.29,0.03M,-1.29%
6/26/2018,973.9,981.97,981.97,959.29,0.02M,-0.83%
6/25/2018,982.09,973.45,989.18,973.45,0.03M,0.93%
6/22/2018,973.05,954.7,974.42,945.59,0.04M,1.81%
6/21/2018,955.75,966.91,966.91,950.06,0.03M,-1.15%
6/20/2018,966.86,945.3,966.86,936.83,0.04M,2.30%
6/19/2018,945.11,970.06,970.06,919.09,0.09M,-2.60%
6/18/2018,970.35,"1,004.97","1,006.58",970.35,0.05M,-3.45%
6/15/2018,"1,005.04","1,004.14","1,005.71",994.38,0.06M,0.07%
6/14/2018,"1,004.31","1,018.07","1,022.95","1,004.31",0.04M,-1.40%
6/13/2018,"1,018.59","1,008.32","1,019.32","1,005.58",0.03M,0.97%
6/12/2018,"1,008.76","1,021.02","1,021.02",989.53,0.08M,-1.57%
6/11/2018,"1,024.85","1,025.71","1,034.85","1,016.22",0.05M,-0.10%
6/8/2018,"1,025.87","1,026.76","1,028.42","1,017.90",0.05M,-0.09%
6/7/2018,"1,026.75","1,023.95","1,034.72","1,020.77",0.06M,0.39%
6/6/2018,"1,022.72","1,007.51","1,023.38",995.29,0.06M,1.53%
6/5/2018,"1,007.32",996.67,"1,008.83",996.15,0.07M,1.07%
6/4/2018,996.67,970.81,997,970.81,0.06M,2.84%
6/1/2018,969.15,949.13,970.81,948.69,0.07M,2.31%
5/31/2018,947.31,917.94,950.49,914.57,0.07M,3.12%
5/30/2018,918.64,924.9,925.18,902,0.05M,-0.68%
5/29/2018,924.9,897.13,932.82,881.91,0.06M,3.00%
5/28/2018,898,932,932,894.31,0.07M,-4.09%
5/25/2018,936.32,958.74,960.57,936.32,0.05M,-2.52%
5/24/2018,960.55,968.93,974.17,951.17,0.04M,-0.82%
5/23/2018,968.54,957.72,973.07,945.01,0.05M,1.00%
5/22/2018,958.95,996.19,996.19,947.7,0.06M,-3.84%
5/21/2018,997.21,"1,023.28","1,027.85",997.21,0.04M,-2.45%
5/18/2018,"1,022.21","1,007.05","1,023.23",989.2,0.05M,1.50%
5/17/2018,"1,007.09","1,034.20","1,035.45","1,007.09",0.04M,-2.63%
5/16/2018,"1,034.30","1,055.31","1,055.31","1,031.33",0.04M,-2.01%
5/15/2018,"1,055.49","1,055.82","1,067.61","1,052.16",0.05M,0.38%
5/14/2018,"1,051.45","1,031.18","1,051.45","1,029.92",0.04M,2.00%
5/11/2018,"1,030.79","1,019.69","1,031.77","1,003.47",0.06M,1.09%
5/10/2018,"1,019.69","1,046.90","1,047.50","1,009.79",0.06M,-2.55%
5/9/2018,"1,046.39","1,047.83","1,058.09","1,037.10",0.04M,-0.14%
5/8/2018,"1,047.83","1,047.88","1,059.68","1,042.59",0.05M,-0.02%
5/7/2018,"1,048.03","1,010.99","1,048.03","1,010.99",0.05M,3.67%
5/4/2018,"1,010.89","1,012.44","1,023.16","1,006.99",0.05M,0.05%
5/3/2018,"1,010.35","1,011.83","1,012.12",989,0.07M,-0.25%
5/2/2018,"1,012.84","1,029.76","1,033.20","1,009.98",0.06M,-1.47%
4/27/2018,"1,027.97","1,018.06","1,029.36","1,007.39",0.06M,0.88%
4/26/2018,"1,018.97","1,055.95","1,057.20","1,011.51",0.08M,-3.32%
4/24/2018,"1,053.99","1,055.24","1,060.92","1,027.74",0.07M,-0.13%
4/23/2018,"1,055.37","1,091.18","1,098.58","1,055.37",0.07M,-3.13%
4/20/2018,"1,089.45","1,066.33","1,089.62","1,047.71",0.06M,2.19%
4/19/2018,"1,066.09","1,114.98","1,115.00","1,066.09",0.08M,-4.45%
4/18/2018,"1,115.70","1,131.56","1,136.98","1,115.18",0.05M,-1.29%
4/17/2018,"1,130.32","1,128.11","1,136.17","1,119.70",0.05M,0.20%
4/16/2018,"1,128.03","1,133.00","1,136.80","1,122.26",0.05M,-0.54%
4/13/2018,"1,134.21","1,146.67","1,153.95","1,131.61",0.06M,-0.81%
4/12/2018,"1,143.50","1,136.76","1,143.50","1,121.47",0.06M,0.55%
4/11/2018,"1,137.20","1,168.41","1,172.44","1,137.20",0.09M,-2.64%
4/10/2018,"1,168.06","1,177.68","1,185.06","1,161.71",0.08M,-0.82%
4/9/2018,"1,177.68","1,174.02","1,181.58","1,169.56",0.08M,0.28%
4/6/2018,"1,174.37","1,169.12","1,180.60","1,169.12",0.07M,0.45%
4/5/2018,"1,169.12","1,165.75","1,175.64","1,163.76",0.05M,0.29%
4/4/2018,"1,165.75","1,161.24","1,176.22","1,161.24",0.06M,0.41%
4/3/2018,"1,160.97","1,171.89","1,173.18","1,156.91",0.07M,-0.87%
4/2/2018,"1,171.21","1,153.11","1,174.13","1,153.11",0.06M,1.57%
3/30/2018,"1,153.08","1,144.74","1,154.59","1,136.20",0.05M,0.73%
3/29/2018,"1,144.74","1,151.65","1,155.65","1,141.65",0.04M,-0.55%
3/28/2018,"1,151.09","1,150.33","1,158.75","1,144.71",0.04M,0.07%
3/27/2018,"1,150.30","1,146.86","1,162.35","1,146.86",0.06M,0.31%
3/26/2018,"1,146.73","1,129.05","1,151.32","1,123.90",0.07M,1.58%
3/23/2018,"1,128.93","1,144.18","1,144.18","1,113.70",0.10M,-1.37%
3/22/2018,"1,144.58","1,147.90","1,159.37","1,144.44",0.07M,-0.23%
3/21/2018,"1,147.26","1,134.79","1,148.64","1,134.79",0.08M,1.15%
3/20/2018,"1,134.19","1,130.09","1,139.23","1,126.00",0.07M,0.35%
3/19/2018,"1,130.26","1,117.13","1,134.75","1,117.13",0.07M,1.56%
3/16/2018,"1,112.93","1,112.44","1,118.36","1,109.85",0.11M,0.24%
3/15/2018,"1,110.26","1,114.89","1,114.90","1,105.26",0.07M,-0.43%
3/14/2018,"1,115.00","1,111.58","1,121.74","1,111.58",0.08M,0.33%
3/13/2018,"1,111.38","1,106.97","1,112.98","1,098.58",0.08M,0.40%
3/12/2018,"1,106.97","1,106.54","1,116.38","1,104.85",0.07M,0.04%
3/9/2018,"1,106.54","1,107.83","1,117.90","1,102.07",0.07M,0.14%
3/8/2018,"1,105.03","1,092.29","1,109.29","1,091.70",0.05M,1.18%
3/7/2018,"1,092.17","1,102.85","1,106.89","1,084.53",0.07M,-1.01%
3/6/2018,"1,103.31","1,091.98","1,103.31","1,075.78",0.07M,2.08%
3/5/2018,"1,080.83","1,113.71","1,116.80","1,080.83",0.11M,-2.36%
3/2/2018,"1,106.92","1,095.31","1,109.51","1,092.18",0.07M,0.10%
3/1/2018,"1,105.84","1,106.03","1,116.79","1,098.51",0.09M,-0.22%
2/28/2018,"1,108.23","1,096.30","1,113.59","1,095.98",0.10M,0.19%
2/27/2018,"1,106.09","1,108.87","1,110.11","1,094.17",0.08M,0.58%
2/26/2018,"1,099.71","1,101.66","1,113.01","1,099.71",0.10M,0.89%
2/23/2018,"1,089.96","1,073.56","1,089.96","1,068.75",0.09M,2.41%
2/22/2018,"1,064.28","1,068.84","1,078.48","1,063.46",0.09M,-1.04%
2/21/2018,"1,075.47","1,064.55","1,081.82","1,063.73",0.07M,2.03%
2/13/2018,"1,054.09","1,043.44","1,055.86","1,043.44",0.05M,1.87%
2/12/2018,"1,034.76","1,001.70","1,034.76","1,001.70",0.06M,3.81%
2/9/2018,996.77,983.6,996.77,966.78,0.06M,-1.66%
2/8/2018,"1,013.56","1,024.13","1,031.98","1,013.56",0.05M,-1.68%
2/7/2018,"1,030.91","1,034.76","1,040.23","1,025.30",0.06M,2.30%
2/6/2018,"1,007.72","1,013.70","1,015.56",969.01,0.14M,-2.64%
2/5/2018,"1,035.02","1,081.70","1,081.70","1,035.02",0.09M,-5.08%
2/2/2018,"1,090.40","1,087.24","1,090.40","1,075.65",0.07M,0.32%
2/1/2018,"1,086.90","1,098.30","1,098.30","1,076.09",0.08M,-0.82%
1/31/2018,"1,095.90","1,097.38","1,113.37","1,094.77",0.10M,-0.30%
1/30/2018,"1,099.16","1,087.57","1,099.16","1,078.98",0.11M,0.22%
1/29/2018,"1,096.78","1,108.98","1,118.08","1,095.75",0.11M,-0.69%
1/26/2018,"1,104.42","1,096.09","1,112.59","1,088.00",0.09M,0.81%
1/25/2018,"1,095.52","1,093.49","1,109.98","1,088.69",0.17M,1.18%
1/23/2018,"1,082.71","1,059.20","1,084.09","1,059.19",0.09M,0.00%
1/22/2018,"1,082.71","1,059.20","1,084.09","1,059.19",0.09M,2.78%
1/19/2018,"1,053.47","1,050.01","1,062.13","1,046.92",0.11M,0.47%
1/18/2018,"1,048.56","1,028.39","1,048.56","1,013.11",0.11M,1.80%
1/17/2018,"1,030.00","1,060.36","1,061.49","1,030.00",0.11M,-2.99%
1/16/2018,"1,061.78","1,056.95","1,063.46","1,047.90",0.12M,-0.13%
1/15/2018,"1,063.11","1,050.35","1,063.11","1,042.64",0.11M,1.26%
1/12/2018,"1,049.86","1,050.08","1,058.20","1,044.85",0.13M,0.25%
1/11/2018,"1,047.20","1,039.70","1,050.23","1,031.43",0.09M,0.72%
1/10/2018,"1,039.70","1,040.61","1,047.59","1,033.54",0.14M,0.01%
1/9/2018,"1,039.64","1,028.05","1,040.58","1,019.52",0.12M,1.58%
1/8/2018,"1,023.50","1,006.25","1,023.50","1,000.29",0.11M,1.56%
1/5/2018,"1,007.73","1,014.42","1,014.42","1,005.10",0.09M,-0.63%
1/4/2018,"1,014.15","1,007.60","1,014.17","1,006.96",0.09M,0.94%
1/3/2018,"1,004.66",996.23,"1,011.84",995.74,0.09M,1.20%
1/2/2018,992.72,977.2,992.72,975.49,0.07M,1.76%
12/29/2017,975.52,968.28,980.47,967.2,0.07M,0.89%
12/28/2017,966.91,960.38,968.4,957.19,0.05M,0.93%
12/27/2017,958.02,957.76,962.33,955.14,0.07M,0.24%
12/26/2017,955.73,951.27,955.81,948.68,0.04M,0.68%
12/25/2017,949.28,947.06,950.64,944.77,0.03M,0.36%
12/22/2017,945.88,939.48,946.01,937.75,0.05M,1.00%
12/21/2017,936.53,944.9,953.26,936.53,0.05M,-1.29%
12/20/2017,948.78,947.51,954.96,942.07,0.05M,0.12%
12/19/2017,947.62,955.99,959.33,947.24,0.06M,-0.34%
12/18/2017,950.81,937.81,950.81,937.64,0.05M,2.60%
12/15/2017,926.7,925.65,933.09,925.2,0.06M,-0.16%
12/14/2017,928.21,913.3,928.21,913.3,0.03M,1.63%
12/13/2017,913.33,919.58,920.38,911.01,0.04M,-0.16%
12/12/2017,914.82,919.04,922.24,883.52,0.07M,0.72%
12/11/2017,908.29,928.39,928.39,908.29,0.05M,-2.36%
12/8/2017,930.25,928.32,935.51,920.97,0.04M,0.16%
12/7/2017,928.74,942.07,945.52,923.23,0.05M,-1.10%
12/6/2017,939.06,940.82,941.32,919.99,0.08M,-0.53%
12/5/2017,944.07,968.58,970.35,944.07,0.08M,-2.31%
12/4/2017,966.44,954.31,968.53,954.31,0.08M,1.47%
12/1/2017,952.46,943.08,953.22,943.08,0.05M,1.00%
11/30/2017,943.05,951.06,955.17,943.05,0.07M,-0.37%
11/29/2017,946.55,938.18,946.55,934.64,0.07M,1.16%
11/28/2017,935.74,931.21,935.97,926.12,0.05M,0.52%
11/27/2017,930.9,923.8,939.36,923,0.06M,0.51%
11/24/2017,926.21,920.32,928.41,914.95,0.06M,0.36%
11/23/2017,922.92,926.83,933.45,916.61,0.07M,0.08%
11/22/2017,922.18,912.46,922.18,909.95,0.07M,1.28%
11/21/2017,910.54,902.76,923.57,902.76,0.07M,1.25%
11/20/2017,899.31,886.49,899.31,883.7,0.05M,1.34%
11/17/2017,887.41,890.49,897.39,882.81,0.05M,-0.29%
11/16/2017,890.01,875.2,890.01,875.2,0.06M,1.42%
11/15/2017,877.58,870.85,880.72,868.75,0.05M,0.75%
11/14/2017,871.08,868.59,873.74,861.96,0.06M,0.34%
11/13/2017,868.11,861,868.58,861,0.06M,1.11%
11/10/2017,858.55,850.25,861.36,850.1,0.06M,0.64%
11/9/2017,853.05,857.26,858.93,852.06,0.05M,-0.06%
11/8/2017,853.57,849.56,856.47,848.23,0.06M,0.89%
11/7/2017,846.03,846.17,850.69,842.67,0.05M,0.15%
11/6/2017,844.73,842.91,845.67,839.88,0.05M,0.56%
11/3/2017,840.04,828.44,840.04,826.59,0.04M,1.50%
11/2/2017,827.66,835.36,843.34,826.71,0.05M,-0.92%
11/1/2017,835.38,832.1,835.44,831.63,0.05M,0.45%
10/31/2017,831.62,836.65,839.79,829.72,0.04M,-0.70%
10/30/2017,837.52,835.33,841.32,835.33,0.05M,0.31%
10/27/2017,834.91,823.16,834.91,820.16,0.04M,1.51%
10/26/2017,822.53,820.01,825.9,815.16,0.04M,0.13%
10/25/2017,821.45,816.05,821.61,812.98,0.03M,0.76%
10/24/2017,815.24,807.6,815.24,804.43,0.03M,0.73%
10/23/2017,809.36,811.49,813.23,806.58,0.04M,-0.57%
10/20/2017,813.99,816.99,821.54,813.38,0.05M,-0.42%
10/19/2017,817.39,817.62,821.08,815.29,0.05M,0.07%
10/18/2017,816.84,819.36,821.29,815.06,0.05M,-0.20%
10/17/2017,818.48,811.73,818.48,811.24,0.05M,0.82%
10/16/2017,811.85,815.27,817.72,811.39,0.04M,-0.44%
10/13/2017,815.47,807.9,815.47,807.45,0.04M,0.73%
10/12/2017,809.6,807.63,813.21,806.65,0.04M,0.34%
10/11/2017,806.83,804.84,810.12,804.48,0.05M,0.19%
10/10/2017,805.3,800.23,805.3,798.63,0.04M,0.48%
10/9/2017,801.49,802.89,803.23,798.96,0.04M,0.13%
10/6/2017,800.42,797.82,800.73,796.23,0.04M,0.38%
10/5/2017,797.42,797.41,801.36,796.71,0.05M,0.21%
10/4/2017,795.76,786.17,795.76,786.12,0.03M,1.11%
10/3/2017,787.02,791.71,793.19,785.1,0.04M,-0.47%
10/2/2017,790.7,793.64,796.03,790.37,0.03M,-0.25%
9/29/2017,792.72,791.4,797.26,791.4,0.04M,0.25%
9/28/2017,790.75,788.15,795.95,788.15,0.04M,0.31%
9/27/2017,788.31,788.02,791.43,787.61,0.03M,-0.35%
9/26/2017,791.05,791.03,791.05,785.24,0.05M,0.15%
9/25/2017,789.89,789.81,791.16,785.69,0.04M,0.02%
9/22/2017,789.7,786.51,791.65,785.99,0.04M,0.42%
9/21/2017,786.41,790.46,791,786,0.04M,-0.51%
9/20/2017,790.48,793.93,793.98,789.43,0.03M,-0.28%
9/19/2017,792.68,794.15,797.54,792.68,0.04M,-0.13%
9/18/2017,793.7,792.16,795.32,789.83,0.04M,0.53%
9/15/2017,789.49,786.22,789.88,784.49,0.05M,0.01%
9/14/2017,789.41,786.82,793.16,786.82,0.04M,0.38%
9/13/2017,786.43,785.46,786.96,783.56,0.04M,0.50%
9/12/2017,782.54,777.55,783.58,775.81,0.04M,0.38%
9/11/2017,779.58,785.06,789.53,779.58,0.04M,-0.66%
9/8/2017,784.74,780.62,786.85,780.18,0.04M,0.71%
9/7/2017,779.2,777.16,780.54,776,0.04M,0.29%
9/6/2017,776.97,776.87,777.99,772.63,0.04M,-0.01%
9/5/2017,777.02,775.28,778.71,771.68,0.04M,0.38%
9/1/2017,774.06,770.97,774.76,770.39,0.04M,0.52%
8/31/2017,770.08,765.47,772.91,764.22,0.05M,0.72%
8/30/2017,764.57,756.49,764.57,755.32,0.03M,1.32%
8/29/2017,754.59,757.84,758.76,754.59,0.04M,-0.45%
8/28/2017,758.02,751.59,758.02,749.2,0.04M,0.92%
8/25/2017,751.14,746.87,751.14,746.87,0.03M,0.46%
8/24/2017,747.72,743.23,749.82,742.34,0.03M,0.62%
8/23/2017,743.1,739.46,743.1,736.71,0.03M,0.66%
8/22/2017,738.2,743.86,743.86,736.88,0.03M,-0.73%
8/21/2017,743.66,744.23,744.96,741.68,0.03M,-0.09%
8/18/2017,744.3,739.31,745.91,738.33,0.03M,0.15%
8/17/2017,743.2,749.35,750.58,743.2,0.05M,-0.82%
8/16/2017,749.37,746.07,749.37,741.57,0.04M,0.44%
8/15/2017,746.07,752.13,752.25,744.93,0.03M,-0.71%
8/14/2017,751.39,744.72,751.39,744.45,0.03M,0.86%
8/11/2017,744.99,742.18,746.42,739.3,0.04M,0.21%
8/10/2017,743.42,737.72,745.34,737.72,0.04M,0.28%
8/9/2017,741.36,755.32,755.32,741.36,0.06M,-2.25%
8/8/2017,758.42,764.7,764.7,757.47,0.04M,-0.61%
8/7/2017,763.08,762.13,766.12,761.2,0.04M,0.22%
8/4/2017,761.44,757.79,761.44,757.79,0.04M,0.47%
8/3/2017,757.88,755.7,761.17,755.7,0.06M,0.24%
8/2/2017,756.04,753.85,759.52,750.75,0.06M,-0.31%
8/1/2017,758.36,755.5,758.81,754.64,0.05M,0.28%
7/31/2017,756.24,748.88,756.24,747.61,0.07M,0.85%
7/28/2017,749.86,742.77,749.86,742.2,0.05M,0.83%
7/27/2017,743.7,744.5,747.08,741.96,0.03M,-0.28%
7/26/2017,745.79,739.68,745.84,736.34,0.04M,1.07%
7/25/2017,737.93,727.79,737.93,727.79,0.04M,1.15%
7/24/2017,729.54,727.57,730.86,723.45,0.03M,0.15%
7/21/2017,728.47,737.37,739.48,728.47,0.05M,-1.11%
7/20/2017,736.64,735.45,736.64,732.08,0.05M,-0.15%
7/19/2017,737.77,745.44,745.73,737.77,0.05M,-0.48%
7/18/2017,741.32,739.25,743,733.6,0.05M,-0.57%
7/17/2017,745.59,758.53,758.74,741.66,0.07M,-1.89%
7/14/2017,759.97,762.77,764.53,759.01,0.05M,-0.18%
7/13/2017,761.36,759.8,761.36,755.81,0.05M,0.50%
7/12/2017,757.57,756.08,758.72,752.27,0.05M,0.64%
7/11/2017,752.75,750.4,753.2,743.13,0.06M,0.26%
7/10/2017,750.79,761.69,761.69,748.06,0.07M,-1.42%
7/7/2017,761.61,771.89,771.98,761.61,0.07M,-1.16%
7/6/2017,770.58,768.8,771.13,768.37,0.07M,0.61%
7/5/2017,765.87,764.91,765.87,761.28,0.05M,0.26%
7/4/2017,763.92,765.88,767.28,760.9,0.06M,-0.25%
7/3/2017,765.8,765.52,770.56,765.52,0.06M,0.05%
6/30/2017,765.41,763.63,766.29,763,0.06M,0.55%
6/29/2017,761.21,759.13,763.14,758.94,0.05M,0.54%
6/28/2017,757.1,754.16,757.1,751.2,0.05M,0.27%
6/27/2017,755.07,761.96,761.96,754.23,0.07M,-0.75%
6/26/2017,760.8,759.9,762.27,757.98,0.05M,0.34%
6/23/2017,758.24,757.44,758.98,752.69,0.05M,0.04%
6/22/2017,757.94,759.65,761.62,757.13,0.06M,-0.25%
6/21/2017,759.84,758.49,759.84,749.47,0.07M,0.02%
6/20/2017,759.67,759.73,761.04,756.77,0.06M,0.29%
6/19/2017,757.5,754.03,757.5,753.36,0.07M,0.99%
6/16/2017,750.07,751.5,751.5,748.08,0.10M,0.47%
6/15/2017,746.59,746.87,750.71,744.58,0.06M,0.14%
6/14/2017,745.53,744.42,748.04,743.67,0.07M,0.56%
6/13/2017,741.39,737.03,741.39,734.53,0.05M,0.61%
6/12/2017,736.86,740.65,742,735.26,0.05M,-0.45%
6/9/2017,740.2,738.47,743.9,738.47,0.06M,0.36%
6/8/2017,737.52,737.75,740.25,734.03,0.06M,0.05%
6/7/2017,737.18,736.17,739.51,734.95,0.07M,0.61%
6/6/2017,732.69,722.59,732.69,722.59,0.07M,1.52%
6/5/2017,721.74,719.05,724.35,719.05,0.05M,0.47%
6/2/2017,718.33,720.39,720.75,715.7,0.04M,-0.20%
6/1/2017,719.76,713.63,719.76,713.63,0.04M,0.89%
5/31/2017,713.43,712.02,719.32,709.73,0.06M,0.27%
5/30/2017,711.48,722.82,723.54,711.48,0.07M,-1.49%
5/29/2017,722.26,723.27,725.2,721.92,0.07M,0.47%
5/26/2017,718.87,716.24,719.36,716.07,0.05M,0.34%
5/25/2017,716.4,718.42,722.06,715.78,0.07M,-0.26%
5/24/2017,718.28,710.81,719.59,710.27,0.07M,1.36%
5/23/2017,708.62,711.96,713.7,708.11,0.06M,-0.32%
5/22/2017,710.86,707.27,715.28,706.84,0.09M,1.26%
5/19/2017,702.03,696.66,702.03,695.53,0.06M,0.97%
5/18/2017,695.3,693.93,701.28,693.92,0.06M,-0.15%
5/17/2017,696.37,692.95,697.47,691.06,0.04M,0.50%
5/16/2017,692.91,695.86,698.67,692.91,0.07M,-0.33%
5/15/2017,695.22,691.33,696.86,691.33,0.05M,0.63%
5/12/2017,690.84,691.46,693.85,690.29,0.05M,-0.03%
5/11/2017,691.02,692.13,693.19,689.69,0.05M,0.07%
5/10/2017,690.53,689.07,695.66,689.07,0.06M,0.36%
5/9/2017,688.08,680.42,688.08,680.34,0.07M,1.02%
5/8/2017,681.11,683.15,684.17,681.06,0.06M,-0.45%
5/5/2017,684.17,684.95,687.41,684.09,0.05M,-0.31%
5/4/2017,686.29,684.8,688.75,683.44,0.07M,0.19%
5/3/2017,684.99,681.7,684.99,680.95,0.05M,0.66%
4/28/2017,680.49,678.59,683.14,677.21,0.06M,-0.13%
4/27/2017,681.36,673.67,682.41,673.67,0.05M,1.16%
4/26/2017,673.53,669.12,673.53,667.96,0.04M,0.74%
4/25/2017,668.58,667.96,670.32,665.66,0.03M,0.22%
4/24/2017,667.08,671.8,673.13,667.08,0.04M,-0.82%
4/21/2017,672.6,676.35,677.83,671.95,0.03M,-0.25%
4/20/2017,674.3,679.43,679.7,674.3,0.03M,-0.79%
4/19/2017,679.69,675.67,679.69,675.12,0.04M,0.59%
4/18/2017,675.71,669.67,675.71,665.35,0.05M,0.96%
4/17/2017,669.31,680.27,683.48,669.31,0.05M,-1.35%
4/14/2017,678.45,686.45,686.45,674.94,0.06M,-1.35%
4/13/2017,687.72,692.5,693.81,687.72,0.06M,-0.68%
4/12/2017,692.4,697.92,698.87,689.77,0.08M,-0.79%
4/11/2017,697.93,696.78,699.4,696.71,0.06M,0.17%
4/10/2017,696.72,698.49,699.86,696.66,0.05M,-0.13%
4/7/2017,697.62,687.09,697.62,685.63,0.08M,0.95%
4/5/2017,691.07,697.99,698.88,691.07,0.08M,-1.14%
4/4/2017,699.07,699.35,702.05,698.49,0.07M,0.34%
4/3/2017,696.73,693.42,697.32,693.42,0.07M,0.51%
3/31/2017,693.22,693.56,696.97,693.01,0.06M,0.10%
3/30/2017,692.5,692.11,696.93,692.11,0.07M,0.38%
3/29/2017,689.91,688.57,689.91,685.69,0.07M,0.23%
3/28/2017,688.31,693.91,695.04,687.41,0.08M,-0.75%
3/27/2017,693.49,692.82,695.53,691.38,0.09M,0.25%
3/24/2017,691.76,692.52,696.22,689.95,0.10M,0.35%
3/23/2017,689.32,677.07,689.32,677.07,0.07M,1.68%
3/22/2017,677.96,679.78,685.9,677.96,0.09M,-0.25%
3/21/2017,679.69,677.14,682.28,677.14,0.08M,0.54%
3/20/2017,676.02,672.52,678.78,672.52,0.05M,1.15%
3/17/2017,668.35,669.4,671.07,668.35,0.11M,0.04%
3/16/2017,668.07,663.85,668.07,663.85,0.06M,0.68%
3/15/2017,663.57,666.46,667.42,663.54,0.04M,-0.28%
3/14/2017,665.46,663.13,667.67,662.82,0.03M,0.42%
3/13/2017,662.67,663.86,664.49,659.95,0.03M,-0.12%
3/10/2017,663.49,664.59,667.49,663.49,0.06M,-0.12%
3/9/2017,664.3,662.3,666.66,662.04,0.06M,0.27%
3/8/2017,662.48,659.64,665.2,658.54,0.04M,0.39%
3/7/2017,659.9,658.21,659.9,656.36,0.04M,0.20%
3/6/2017,658.61,657.26,660.79,657.26,0.04M,0.28%
3/3/2017,656.77,654.36,657.41,650.59,0.04M,0.46%
3/2/2017,653.76,655.94,658.71,653.76,0.04M,-0.34%
3/1/2017,655.99,656.69,657.64,649.45,0.05M,-0.30%
2/28/2017,657.95,667.17,667.7,657.95,0.04M,-1.24%
2/27/2017,666.22,659.63,666.64,659.63,0.05M,0.67%
2/24/2017,661.81,667.27,668.3,661.37,0.07M,-0.84%
2/23/2017,667.42,668.69,670.97,662.06,0.05M,-0.18%
2/22/2017,668.61,671.96,672.43,666.49,0.07M,-0.43%
2/21/2017,671.52,668.3,673.77,668.3,0.06M,0.59%
2/20/2017,667.56,664.9,669.5,663.11,0.07M,-0.08%
2/17/2017,668.1,667.09,668.76,664.49,0.06M,0.06%
2/16/2017,667.72,670.49,676.65,667.47,0.08M,-0.20%
2/15/2017,669.08,663.43,670.06,663.43,0.05M,0.85%
2/14/2017,663.43,664.11,665.24,660.57,0.05M,0.11%
2/13/2017,662.68,660.03,662.83,659.32,0.05M,0.59%
2/10/2017,658.78,659.12,659.81,657.65,0.04M,-0.01%
2/9/2017,658.83,658.4,660.08,657.65,0.05M,0.13%
2/8/2017,657.97,657.62,657.97,655.12,0.04M,0.23%
2/7/2017,656.48,654.24,657.42,653.88,0.05M,0.37%
2/6/2017,654.03,652.5,654.03,649.35,0.04M,0.44%
2/3/2017,651.18,656.27,657.63,651.18,0.04M,-0.28%
2/2/2017,652.98,645.72,652.98,645.72,0.04M,1.27%
1/25/2017,644.79,640.92,644.79,639.43,0.03M,0.86%
1/24/2017,639.32,635.31,640.18,635.31,0.03M,0.61%
1/23/2017,635.42,634.81,637.14,634.81,0.03M,0.18%
1/20/2017,634.28,632.17,636.39,632.17,0.03M,0.52%
1/19/2017,631,632.31,634,630.48,0.03M,-0.33%
1/18/2017,633.1,637.09,638.72,633.1,0.04M,-0.70%
1/17/2017,637.54,633.42,637.54,633.42,0.05M,0.76%
1/16/2017,632.7,639.59,640.52,632.7,0.03M,-1.15%
1/13/2017,640.07,642.21,643.85,640.07,0.04M,-0.34%
1/12/2017,642.25,644.53,645.14,641.71,0.06M,-0.18%
1/11/2017,643.39,639.56,643.39,639.52,0.04M,0.63%
1/10/2017,639.36,639,640.86,638.61,0.04M,0.15%
1/9/2017,638.4,636.82,640.02,636.82,0.05M,0.32%
1/6/2017,636.34,634.56,640.74,634.26,0.06M,0.24%
1/5/2017,634.83,633.61,635.33,632.46,0.05M,0.34%
1/4/2017,632.7,632.8,635.39,630.46,0.05M,-0.19%
1/3/2017,633.89,627.65,634.18,627.58,0.04M,0.90%
12/30/2016,628.21,625.8,628.21,625.18,0.04M,0.20%
12/29/2016,626.95,627.82,627.94,626.3,0.04M,0.34%
12/28/2016,624.83,625.55,626.44,623.24,0.04M,0.22%
12/27/2016,623.46,622.05,624.17,621.77,0.03M,0.28%
12/26/2016,621.73,622.91,624.52,621.71,0.02M,0.16%
12/23/2016,620.75,617.58,620.75,615.74,0.03M,0.39%
12/22/2016,618.35,619.99,621.87,617.15,0.04M,-0.01%
12/21/2016,618.43,616.72,620.28,614.13,0.03M,0.27%
12/20/2016,616.74,622.59,622.62,615.95,0.03M,-1.14%
12/19/2016,623.85,622.19,626.78,622.19,0.04M,0.45%
12/16/2016,621.04,613.31,621.04,613.27,0.09M,1.27%
12/15/2016,613.25,614.83,615.72,610.64,0.05M,-0.33%
12/14/2016,615.26,607,615.26,606.55,0.05M,1.41%
12/13/2016,606.71,612.52,612.74,606.07,0.05M,-1.00%
12/12/2016,612.83,616.5,617.89,612.24,0.04M,-1.10%
12/9/2016,619.64,620.48,621.86,617.29,0.03M,0.03%
12/8/2016,619.45,619.03,620.23,616.72,0.04M,0.72%
12/7/2016,615,614.64,617.22,614.1,0.05M,-0.20%
12/6/2016,616.26,625.68,626.15,614.23,0.06M,-1.45%
12/5/2016,625.32,628.6,629.85,625.32,0.04M,-0.69%
12/2/2016,629.64,631.81,632.3,628.68,0.05M,-0.30%
